ID,QUEUE_ID,CU,STATUS,QUEUE_TYPE,PLATFORM,CPU_USAGE,MEM_USAGE,LAUNCHING_JOB_NUMS,RUNNING_JOB_NUMS,SUCCEED_JOB_NUMS,CANCELLED_JOB_NUMS,FAILED_JOB_NUMS,DOTTING_TIME,RESOURCE_TYPE,DISK_USAGE
1369,21487,64,available,sql,x86_64,46,71,0,1,18,0,0,1603494660000,vm,20
1369,21487,64,available,sql,x86_64,18,72,0,1,10,0,0,1603494960000,vm,20
1369,21487,64,available,sql,x86_64,3,63,0,1,3,0,0,1603495260000,vm,20
1369,21487,64,available,sql,x86_64,7,55,0,1,3,0,0,1603495560000,vm,20
1370,4,16,available,general,x86_64,2,78,0,0,0,0,0,1599589260000,vm,20
1370,4,16,available,general,x86_64,3,78,0,0,0,0,0,1599589560000,vm,20
1370,4,16,available,general,x86_64,6,78,0,0,0,0,0,1599589860000,vm,20
1370,4,16,available,general,x86_64,4,78,0,0,0,0,0,1599590160000,vm,20
1370,4,16,available,general,x86_64,3,78,0,0,0,0,0,1599590460000,vm,20
1371,281,64,available,general,x86_64,2,9,0,0,0,0,0,1598461140000,vm,29
1371,281,64,available,general,x86_64,2,9,0,0,0,0,0,1598461440000,vm,29
1371,281,64,available,general,x86_64,3,9,0,0,0,0,0,1598461740000,vm,29
1371,281,64,available,general,x86_64,2,9,0,0,0,0,0,1598462040000,vm,29
1371,281,64,available,general,x86_64,2,9,0,0,0,0,0,1598462340000,vm,29
1372,27,512,available,sql,x86_64,0,29,0,0,0,0,0,1595120580000,vm,20
1372,27,512,available,sql,x86_64,1,29,0,0,0,0,0,1595120880000,vm,20
1372,27,512,available,sql,x86_64,0,29,0,0,0,0,0,1595121180000,vm,20
1372,27,512,available,sql,x86_64,0,29,0,0,0,0,0,1595121480000,vm,20
1372,27,512,available,sql,x86_64,0,29,0,0,0,0,0,1595121780000,vm,20
1373,4,16,available,general,x86_64,5,76,0,0,0,0,0,1598394060000,vm,20
1373,4,16,available,general,x86_64,2,76,0,0,0,0,0,1598394360000,vm,20
1373,4,16,available,general,x86_64,3,76,0,0,0,0,0,1598394660000,vm,20
1373,4,16,available,general,x86_64,4,76,0,0,0,0,0,1598394960000,vm,20
1373,4,16,available,general,x86_64,6,76,0,0,0,0,0,1598395260000,vm,20
1374,21487,64,available,sql,x86_64,6,86,0,30,84,0,0,1618799340000,vm,29
1374,21487,64,available,sql,x86_64,17,53,0,17,90,0,0,1618799640000,vm,29
1374,21487,64,available,sql,x86_64,30,49,0,5,66,0,0,1618799940000,vm,29
1374,21487,64,available,sql,x86_64,76,52,0,6,15,0,0,1618800240000,vm,29
1374,21487,64,available,sql,x86_64,44,58,0,1,20,0,0,1618800540000,vm,29
1375,85153,64,available,general,x86_64,33,77,0,1,1,2,0,1624762680000,vm,20
1375,85153,64,available,general,x86_64,26,32,0,0,0,0,0,1624762980000,vm,20
1375,85153,64,available,general,x86_64,65,53,0,0,0,0,0,1624763280000,vm,20
1375,85153,64,available,general,x86_64,93,84,0,0,0,0,0,1624763580000,vm,20
1375,85153,64,available,general,x86_64,63,98,0,0,0,0,0,1624763880000,vm,20
1376,85153,64,available,general,x86_64,69,76,0,0,0,0,0,1619985840000,vm,20
1376,85153,64,available,general,x86_64,57,47,0,1,1,0,1,1619986140000,vm,20
1376,85153,64,available,general,x86_64,76,38,0,0,0,0,0,1619986440000,vm,20
1376,85153,64,available,general,x86_64,77,36,1,1,3,0,4,1619986740000,vm,20
1376,85153,64,available,general,x86_64,55,32,0,1,2,0,0,1619987040000,vm,20
1377,297,16,available,sql,x86_64,46,68,0,3,6,0,0,1647371460000,vm,9
1377,297,16,available,sql,x86_64,4,68,0,5,2,0,0,1647371760000,vm,9
1377,297,16,available,sql,x86_64,45,61,0,5,5,0,0,1647372060000,vm,9
1377,297,16,available,sql,x86_64,2,63,0,3,4,0,0,1647372360000,vm,9
1377,297,16,available,sql,x86_64,2,59,0,5,3,0,0,1647372660000,vm,9
1378,297,16,available,sql,x86_64,1,46,0,3,1,0,1,1641574020000,vm,9
1378,297,16,available,sql,x86_64,2,37,0,6,3,0,0,1641574320000,vm,9
1378,297,16,available,sql,x86_64,2,38,0,7,1,0,0,1641574620000,vm,9
1378,297,16,available,sql,x86_64,50,51,0,4,3,0,2,1641574920000,vm,9
1378,297,16,available,sql,x86_64,80,67,0,7,1,0,1,1641575220000,vm,9
1379,297,16,available,sql,x86_64,2,50,0,1,7,0,0,1633319640000,vm,9
1379,297,16,available,sql,x86_64,2,50,0,5,3,0,0,1633319940000,vm,9
1379,297,16,available,sql,x86_64,52,56,0,6,2,0,0,1633320240000,vm,9
1379,297,16,available,sql,x86_64,84,69,0,5,4,0,0,1633320540000,vm,9
1379,297,16,available,sql,x86_64,68,72,0,5,4,0,1,1633320840000,vm,9
1380,4,16,available,general,x86_64,2,77,0,0,0,0,0,1599208680000,vm,20
1380,4,16,available,general,x86_64,3,77,0,0,0,0,0,1599208980000,vm,20
1380,4,16,available,general,x86_64,4,77,0,0,0,0,0,1599209280000,vm,20
1380,4,16,available,general,x86_64,2,77,0,0,0,0,0,1599209580000,vm,20
1380,4,16,available,general,x86_64,3,78,0,0,0,0,0,1599209880000,vm,20
1381,297,16,available,sql,x86_64,38,51,0,2,9,0,0,1622898300000,vm,9
1381,297,16,available,sql,x86_64,77,74,0,7,2,0,0,1622898600000,vm,9
1381,297,16,available,sql,x86_64,85,75,0,8,3,0,0,1622898900000,vm,9
1381,297,16,available,sql,x86_64,30,63,0,0,7,0,0,1622899200000,vm,9
1381,297,16,available,sql,x86_64,5,61,0,6,2,0,0,1622899500000,vm,9
1382,297,16,available,sql,x86_64,75,67,0,6,4,0,0,1669001100000,vm,9
1382,297,16,available,sql,x86_64,1,58,0,8,3,0,0,1669001400000,vm,9
1382,297,16,available,sql,x86_64,2,54,0,6,3,0,0,1669001700000,vm,9
1382,297,16,available,sql,x86_64,1,48,0,6,2,0,1,1669002000000,vm,9
1382,297,16,available,sql,x86_64,9,40,0,8,1,0,0,1669002300000,vm,9
1383,297,16,available,sql,x86_64,1,59,0,8,0,0,0,1633138920000,vm,9
1383,297,16,available,sql,x86_64,2,53,0,7,0,0,0,1633139220000,vm,9
1383,297,16,available,sql,x86_64,2,41,0,6,2,0,0,1633139520000,vm,9
1383,297,16,available,sql,x86_64,5,41,0,2,7,0,0,1633139820000,vm,9
1383,297,16,available,sql,x86_64,89,67,0,9,0,0,0,1633140120000,vm,9
1384,3,16,available,sql,x86_64,2,92,0,0,0,0,0,1598002020000,vm,20
1384,3,16,available,sql,x86_64,3,92,0,0,0,0,0,1598002320000,vm,20
1384,3,16,available,sql,x86_64,4,92,0,0,0,0,0,1598002620000,vm,20
1384,3,16,available,sql,x86_64,8,92,0,0,0,0,0,1598002920000,vm,20
1384,3,16,available,sql,x86_64,3,92,0,0,0,0,0,1598003220000,vm,20
1385,21487,64,available,sql,x86_64,2,38,0,6,537,0,4,1637840160000,vm,29
1385,21487,64,available,sql,x86_64,14,36,0,1,472,0,0,1637840460000,vm,29
1385,21487,64,available,sql,x86_64,13,37,0,1,142,0,0,1637840760000,vm,29
1385,21487,64,available,sql,x86_64,8,37,0,1,98,0,2,1637841060000,vm,29
1385,21487,64,available,sql,x86_64,2,38,0,6,2,0,2,1637841360000,vm,29
1386,85153,64,available,general,x86_64,20,16,0,4,4,0,2,1630093260000,vm,20
1386,85153,64,available,general,x86_64,7,15,0,4,4,0,2,1630093560000,vm,20
1386,85153,64,available,general,x86_64,22,20,0,1,3,0,0,1630093860000,vm,20
1386,85153,64,available,general,x86_64,32,18,0,1,3,0,2,1630094160000,vm,20
1386,85153,64,available,general,x86_64,10,17,0,1,2,0,2,1630094460000,vm,20
1387,4,16,available,general,x86_64,10,76,0,0,0,0,0,1598972220000,vm,20
1387,4,16,available,general,x86_64,2,76,0,0,0,0,0,1598972520000,vm,20
1387,4,16,available,general,x86_64,3,76,0,0,0,0,0,1598972820000,vm,20
1387,4,16,available,general,x86_64,5,76,0,0,0,0,0,1598973120000,vm,20
1387,4,16,available,general,x86_64,5,76,0,0,0,0,0,1598973420000,vm,20
1388,297,16,available,sql,x86_64,16,34,0,4,5,0,0,1660110480000,vm,9
1388,297,16,available,sql,x86_64,2,34,0,7,2,0,0,1660110780000,vm,9
1388,297,16,available,sql,x86_64,1,34,0,7,2,0,0,1660111080000,vm,9
1388,297,16,available,sql,x86_64,82,57,0,7,3,0,0,1660111380000,vm,9
1388,297,16,available,sql,x86_64,74,69,0,9,2,0,1,1660111680000,vm,9
1389,85153,64,available,general,x86_64,87,99,0,0,0,0,0,1605494700000,vm,20
1389,85153,64,available,general,x86_64,69,99,0,0,0,0,0,1605495000000,vm,20
1389,85153,64,available,general,x86_64,84,89,0,1,1,1,3,1605495300000,vm,20
1389,85153,64,available,general,x86_64,16,25,0,0,0,0,0,1605495600000,vm,20
1389,85153,64,available,general,x86_64,3,29,0,0,0,0,0,1605495900000,vm,20
1390,287,16,available,sql,x86_64,63,77,0,1,0,0,0,1598008440000,vm,29
1390,287,16,available,sql,x86_64,66,76,0,1,0,0,0,1598008740000,vm,29
1390,287,16,available,sql,x86_64,61,76,0,1,0,0,0,1598009040000,vm,29
1390,287,16,available,sql,x86_64,47,74,0,1,1,0,0,1598009340000,vm,29
1390,287,16,available,sql,x86_64,60,72,0,1,0,0,0,1598009640000,vm,29
1391,297,16,available,sql,x86_64,51,59,0,3,6,0,0,1665620700000,vm,9
1391,297,16,available,sql,x86_64,2,59,0,7,4,0,0,1665621000000,vm,9
1391,297,16,available,sql,x86_64,2,51,0,8,0,0,0,1665621300000,vm,9
1391,297,16,available,sql,x86_64,2,32,0,2,6,0,0,1665621600000,vm,9
1391,297,16,available,sql,x86_64,2,32,0,5,1,0,0,1665621900000,vm,9
1392,297,16,available,sql,x86_64,43,82,0,3,5,0,0,1596298680000,vm,8
1392,297,16,available,sql,x86_64,61,73,0,2,4,0,0,1596298980000,vm,8
1392,297,16,available,sql,x86_64,1,72,0,2,5,0,0,1596299280000,vm,8
1392,297,16,available,sql,x86_64,3,66,0,0,3,0,2,1596299580000,vm,8
1392,297,16,available,sql,x86_64,2,60,0,2,5,0,0,1596299880000,vm,8
1393,297,16,available,sql,x86_64,89,77,0,3,7,0,0,1607213760000,vm,8
1393,297,16,available,sql,x86_64,74,80,0,6,3,0,0,1607214060000,vm,8
1393,297,16,available,sql,x86_64,46,71,0,8,1,0,0,1607214360000,vm,8
1393,297,16,available,sql,x86_64,2,68,0,1,5,0,0,1607214660000,vm,8
1393,297,16,available,sql,x86_64,4,47,0,5,1,0,0,1607214960000,vm,8
1394,85153,64,available,general,x86_64,5,36,0,0,0,0,0,1599566940000,vm,20
1394,85153,64,available,general,x86_64,5,39,0,0,0,0,0,1599567240000,vm,20
1394,85153,64,available,general,x86_64,15,39,0,0,0,0,0,1599567540000,vm,20
1394,85153,64,available,general,x86_64,84,58,0,0,0,0,0,1599567840000,vm,20
1394,85153,64,available,general,x86_64,79,82,0,0,0,0,0,1599568140000,vm,20
1395,21487,64,available,sql,x86_64,86,94,0,18,79,0,0,1619084580000,vm,29
1395,21487,64,available,sql,x86_64,92,98,0,22,6,0,0,1619084880000,vm,29
1395,21487,64,available,sql,x86_64,74,94,0,8,64,1,1,1619085180000,vm,29
1395,21487,64,available,sql,x86_64,97,97,0,19,7,0,0,1619085480000,vm,29
1395,21487,64,available,sql,x86_64,78,96,0,1,66,0,0,1619085780000,vm,29
1396,297,16,available,sql,x86_64,1,52,0,3,4,0,0,1604497080000,vm,9
1396,297,16,available,sql,x86_64,2,52,0,4,3,0,0,1604497380000,vm,9
1396,297,16,available,sql,x86_64,2,52,0,5,4,0,0,1604497680000,vm,9
1396,297,16,available,sql,x86_64,2,52,0,3,6,0,0,1604497980000,vm,9
1396,297,16,available,sql,x86_64,9,52,0,5,8,0,0,1604498280000,vm,9
1397,4,16,available,general,x86_64,3,74,0,0,0,0,0,1597336800000,vm,20
1397,4,16,available,general,x86_64,6,74,0,0,0,0,0,1597337100000,vm,20
1397,4,16,available,general,x86_64,5,74,0,0,0,0,0,1597337400000,vm,20
1397,4,16,available,general,x86_64,6,74,0,0,0,0,0,1597337700000,vm,20
1397,4,16,available,general,x86_64,3,74,0,0,0,0,0,1597338000000,vm,20
1398,297,16,available,sql,x86_64,32,78,0,8,1,0,0,1627341720000,vm,9
1398,297,16,available,sql,x86_64,30,75,0,0,9,0,0,1627342020000,vm,9
1398,297,16,available,sql,x86_64,2,71,0,7,1,0,0,1627342320000,vm,9
1398,297,16,available,sql,x86_64,2,68,0,3,5,0,0,1627342620000,vm,9
1398,297,16,available,sql,x86_64,2,52,0,4,3,0,0,1627342920000,vm,9
1399,85153,64,available,general,x86_64,82,63,0,0,0,0,0,1604930520000,vm,20
1399,85153,64,available,general,x86_64,94,83,0,0,0,0,0,1604930820000,vm,20
1399,85153,64,available,general,x86_64,91,96,0,0,0,0,0,1604931120000,vm,20
1399,85153,64,available,general,x86_64,93,99,0,0,0,0,0,1604931420000,vm,20
1399,85153,64,available,general,x86_64,6,99,0,0,0,0,0,1604931720000,vm,20
1400,3,16,available,sql,x86_64,4,95,0,0,0,0,0,1599958740000,vm,20
1400,3,16,available,sql,x86_64,5,95,0,0,0,0,0,1599959040000,vm,20
1400,3,16,available,sql,x86_64,6,95,0,0,0,0,0,1599959340000,vm,20
1400,3,16,available,sql,x86_64,7,95,0,0,0,0,0,1599959640000,vm,20
1400,3,16,available,sql,x86_64,3,95,0,0,0,0,0,1599959940000,vm,20
1401,297,16,available,sql,x86_64,81,69,0,2,9,0,0,1634945040000,vm,9
1401,297,16,available,sql,x86_64,40,63,0,6,3,0,0,1634945340000,vm,9
1401,297,16,available,sql,x86_64,2,59,0,7,0,0,1,1634945640000,vm,9
1401,297,16,available,sql,x86_64,2,42,0,1,7,0,0,1634945940000,vm,9
1401,297,16,available,sql,x86_64,2,42,0,5,2,0,0,1634946240000,vm,9
1402,297,16,available,sql,x86_64,6,52,0,9,0,0,0,1673272140000,vm,9
1402,297,16,available,sql,x86_64,1,49,0,6,3,0,0,1673272440000,vm,9
1402,297,16,available,sql,x86_64,4,49,0,7,5,0,1,1673272740000,vm,9
1402,297,16,available,sql,x86_64,90,76,0,8,1,0,0,1673273040000,vm,9
1402,297,16,available,sql,x86_64,72,82,0,8,1,0,0,1673273340000,vm,9
1403,21487,64,available,sql,x86_64,36,84,61,42,98,0,0,1616086560000,vm,29
1403,21487,64,available,sql,x86_64,76,96,40,41,88,0,0,1616086860000,vm,29
1403,21487,64,available,sql,x86_64,68,95,92,48,97,0,0,1616087160000,vm,29
1403,21487,64,available,sql,x86_64,60,87,73,48,116,0,0,1616087460000,vm,29
1403,21487,64,available,sql,x86_64,20,87,50,43,88,0,0,1616087760000,vm,29
1404,297,16,available,sql,x86_64,2,48,0,1,6,0,0,1599238500000,vm,9
1404,297,16,available,sql,x86_64,2,48,0,1,4,0,0,1599238800000,vm,9
1404,297,16,available,sql,x86_64,78,69,0,2,4,0,0,1599239100000,vm,9
1404,297,16,available,sql,x86_64,56,77,0,2,8,0,0,1599239400000,vm,9
1404,297,16,available,sql,x86_64,2,72,0,2,5,0,0,1599239700000,vm,9
1405,21487,64,available,sql,x86_64,1,43,0,0,0,0,0,1635306420000,vm,29
1405,21487,64,available,sql,x86_64,1,43,0,0,0,0,0,1635306720000,vm,29
1405,21487,64,available,sql,x86_64,0,43,0,0,0,0,0,1635307020000,vm,29
1405,21487,64,available,sql,x86_64,1,43,0,0,0,0,0,1635307320000,vm,29
1405,21487,64,available,sql,x86_64,12,46,0,14,75,0,1,1635307620000,vm,29
1406,297,16,available,sql,x86_64,29,75,0,2,8,0,0,1597886340000,vm,8
1406,297,16,available,sql,x86_64,13,70,0,4,3,0,0,1597886640000,vm,8
1406,297,16,available,sql,x86_64,3,70,0,2,9,0,0,1597886940000,vm,8
1406,297,16,available,sql,x86_64,4,70,0,4,4,0,0,1597887240000,vm,8
1406,297,16,available,sql,x86_64,11,68,0,5,3,0,0,1597887540000,vm,8
1407,21487,64,available,sql,x86_64,18,60,0,10,61,0,0,1606154280000,vm,29
1407,21487,64,available,sql,x86_64,33,65,0,1,124,0,0,1606154580000,vm,29
1407,21487,64,available,sql,x86_64,22,67,0,3,110,0,0,1606154880000,vm,29
1407,21487,64,available,sql,x86_64,2,55,0,1,114,0,0,1606155180000,vm,29
1407,21487,64,available,sql,x86_64,1,50,0,11,51,0,0,1606155480000,vm,29
1408,297,16,available,sql,x86_64,2,53,0,3,5,0,0,1623717300000,vm,8
1408,297,16,available,sql,x86_64,9,54,0,4,4,0,0,1623717600000,vm,8
1408,297,16,available,sql,x86_64,15,54,0,3,4,0,0,1623717900000,vm,8
1408,297,16,available,sql,x86_64,10,56,0,4,1,0,0,1623718200000,vm,8
1408,297,16,available,sql,x86_64,7,55,0,8,1,0,0,1623718500000,vm,8
1409,85153,64,available,general,x86_64,30,13,0,10,3,0,1,1614610320000,vm,20
1409,85153,64,available,general,x86_64,13,9,0,2,4,0,1,1614610620000,vm,20
1409,85153,64,available,general,x86_64,12,12,0,1,3,0,0,1614610920000,vm,20
1409,85153,64,available,general,x86_64,29,17,0,1,3,0,0,1614611220000,vm,20
1409,85153,64,available,general,x86_64,3,11,0,1,4,0,1,1614611520000,vm,20
1410,297,16,available,sql,x86_64,77,66,0,3,6,0,0,1645194060000,vm,9
1410,297,16,available,sql,x86_64,84,64,0,8,2,0,0,1645194360000,vm,9
1410,297,16,available,sql,x86_64,18,64,0,4,6,0,0,1645194660000,vm,9
1410,297,16,available,sql,x86_64,1,64,0,4,4,0,0,1645194960000,vm,9
1410,297,16,available,sql,x86_64,3,54,0,4,3,0,0,1645195260000,vm,9
1411,85153,64,available,general,x86_64,76,96,0,0,0,0,0,1625034600000,vm,20
1411,85153,64,available,general,x86_64,92,99,0,0,0,0,0,1625034900000,vm,20
1411,85153,64,available,general,x86_64,76,99,0,0,0,0,0,1625035200000,vm,20
1411,85153,64,available,general,x86_64,93,99,0,0,0,0,0,1625035500000,vm,20
1411,85153,64,available,general,x86_64,32,99,0,0,0,0,0,1625035800000,vm,20
1412,85153,64,available,general,x86_64,54,98,0,0,0,0,0,1627392720000,vm,20
1412,85153,64,available,general,x86_64,55,99,0,0,0,0,0,1627393020000,vm,20
1412,85153,64,available,general,x86_64,55,99,0,0,0,0,0,1627393320000,vm,20
1412,85153,64,available,general,x86_64,57,99,0,0,0,0,0,1627393620000,vm,20
1412,85153,64,available,general,x86_64,54,99,0,0,0,0,0,1627393920000,vm,20
1413,2,16,available,sql,x86_64,3,49,0,0,0,0,0,1597503780000,vm,26
1413,2,16,available,sql,x86_64,4,49,0,0,0,0,0,1597504080000,vm,26
1413,2,16,available,sql,x86_64,3,49,0,0,0,0,0,1597504380000,vm,26
1413,2,16,available,sql,x86_64,3,49,0,0,0,0,0,1597504680000,vm,26
1413,2,16,available,sql,x86_64,3,49,0,0,0,0,0,1597504980000,vm,26
1414,297,16,available,sql,x86_64,72,59,0,3,4,0,2,1639035000000,vm,9
1414,297,16,available,sql,x86_64,9,59,0,6,3,0,0,1639035300000,vm,9
1414,297,16,available,sql,x86_64,1,53,0,5,3,0,0,1639035600000,vm,9
1414,297,16,available,sql,x86_64,2,52,0,9,0,0,0,1639035900000,vm,9
1414,297,16,available,sql,x86_64,2,52,0,7,2,0,0,1639036200000,vm,9
1415,293,960,available,sql,x86_64,45,58,0,2,2,0,0,1599150780000,vm,26
1415,293,960,available,sql,x86_64,86,81,0,2,0,0,0,1599151080000,vm,26
1415,293,960,available,sql,x86_64,85,99,0,2,3,0,0,1599151380000,vm,26
1415,293,960,available,sql,x86_64,85,99,0,2,0,0,0,1599151680000,vm,26
1415,293,960,available,sql,x86_64,82,99,0,2,0,0,0,1599151980000,vm,26
1416,297,16,available,sql,x86_64,38,63,0,7,3,0,0,1649291280000,vm,9
1416,297,16,available,sql,x86_64,2,64,0,6,2,0,1,1649291580000,vm,9
1416,297,16,available,sql,x86_64,11,61,0,5,4,0,0,1649291880000,vm,9
1416,297,16,available,sql,x86_64,3,48,0,7,2,0,0,1649292180000,vm,9
1416,297,16,available,sql,x86_64,5,48,0,5,4,0,0,1649292480000,vm,9
1417,85153,64,available,general,x86_64,31,36,0,0,0,0,0,1618962840000,vm,20
1417,85153,64,available,general,x86_64,92,63,0,0,0,0,0,1618963140000,vm,20
1417,85153,64,available,general,x86_64,74,78,0,0,0,0,0,1618963440000,vm,20
1417,85153,64,available,general,x86_64,91,91,0,0,0,0,0,1618963740000,vm,20
1417,85153,64,available,general,x86_64,37,56,0,0,0,0,0,1618964040000,vm,20
1418,36,16,available,general,x86_64,22,92,0,0,10,0,0,1592477820000,vm,20
1418,36,16,available,general,x86_64,14,92,0,0,10,0,0,1592478120000,vm,20
1418,36,16,available,general,x86_64,24,92,0,0,10,0,0,1592478420000,vm,20
1418,36,16,available,general,x86_64,25,92,0,0,10,0,0,1592478720000,vm,20
1418,36,16,available,general,x86_64,24,93,0,0,10,0,0,1592479020000,vm,20
1419,297,16,available,sql,x86_64,2,63,0,3,5,0,0,1598158020000,vm,8
1419,297,16,available,sql,x86_64,3,55,0,6,0,0,1,1598158320000,vm,8
1419,297,16,available,sql,x86_64,1,52,0,8,1,0,0,1598158620000,vm,8
1419,297,16,available,sql,x86_64,45,67,0,2,10,0,0,1598158920000,vm,8
1419,297,16,available,sql,x86_64,71,83,0,7,0,0,0,1598159220000,vm,8
1420,293,960,available,sql,x86_64,0,2,0,0,0,0,0,1600273260000,vm,29
1420,293,960,available,sql,x86_64,0,2,0,0,0,0,0,1600273560000,vm,29
1420,293,960,available,sql,x86_64,7,9,0,2,2,0,0,1600273860000,vm,29
1420,293,960,available,sql,x86_64,51,63,0,2,8,0,0,1600274160000,vm,29
1420,293,960,available,sql,x86_64,21,66,0,2,3,0,0,1600274460000,vm,29
1421,297,16,available,sql,x86_64,81,64,0,6,4,0,0,1643203800000,vm,9
1421,297,16,available,sql,x86_64,2,63,0,6,3,0,0,1643204100000,vm,9
1421,297,16,available,sql,x86_64,2,63,0,6,2,0,0,1643204400000,vm,9
1421,297,16,available,sql,x86_64,1,61,0,4,5,0,0,1643204700000,vm,9
1421,297,16,available,sql,x86_64,3,48,0,2,3,0,0,1643205000000,vm,9
1422,2,16,available,sql,x86_64,3,48,0,0,0,0,0,1597281180000,vm,26
1422,2,16,available,sql,x86_64,6,48,0,0,0,0,0,1597281480000,vm,26
1422,2,16,available,sql,x86_64,3,48,0,0,0,0,0,1597281780000,vm,26
1422,2,16,available,sql,x86_64,3,48,0,0,0,0,0,1597282080000,vm,26
1422,2,16,available,sql,x86_64,3,48,0,0,0,0,0,1597282380000,vm,26
1423,4,16,available,general,x86_64,11,78,0,0,0,0,0,1599799740000,vm,20
1423,4,16,available,general,x86_64,3,78,0,0,0,0,0,1599800040000,vm,20
1423,4,16,available,general,x86_64,8,78,0,0,0,0,0,1599800340000,vm,20
1423,4,16,available,general,x86_64,7,78,0,0,0,0,0,1599800640000,vm,20
1423,4,16,available,general,x86_64,3,78,0,0,0,0,0,1599800940000,vm,20
1424,297,16,available,sql,x86_64,9,58,0,6,7,0,2,1667089920000,vm,9
1424,297,16,available,sql,x86_64,2,55,0,9,0,0,0,1667090220000,vm,9
1424,297,16,available,sql,x86_64,2,45,0,7,1,0,0,1667090520000,vm,9
1424,297,16,available,sql,x86_64,5,40,0,7,1,0,0,1667090820000,vm,9
1424,297,16,available,sql,x86_64,2,41,0,9,7,0,0,1667091120000,vm,9
1425,21487,64,available,sql,x86_64,2,33,0,0,0,0,0,1597375800000,vm,20
1425,21487,64,available,sql,x86_64,3,33,0,4,1,0,0,1597376100000,vm,20
1425,21487,64,available,sql,x86_64,8,33,0,1,14,0,0,1597376400000,vm,20
1425,21487,64,available,sql,x86_64,5,35,0,0,0,0,0,1597376700000,vm,20
1425,21487,64,available,sql,x86_64,4,35,0,0,0,0,0,1597377000000,vm,20
1426,21487,64,available,sql,x86_64,6,62,0,8,98,0,0,1596322080000,vm,20
1426,21487,64,available,sql,x86_64,21,60,0,0,80,0,0,1596322380000,vm,20
1426,21487,64,available,sql,x86_64,46,68,0,2,21,0,0,1596322680000,vm,20
1426,21487,64,available,sql,x86_64,28,80,0,1,6,0,0,1596322980000,vm,20
1426,21487,64,available,sql,x86_64,8,68,0,1,5,0,0,1596323280000,vm,20
1427,3,16,available,sql,x86_64,2,92,0,0,0,0,0,1596863880000,vm,20
1427,3,16,available,sql,x86_64,2,92,0,0,0,0,0,1596864180000,vm,20
1427,3,16,available,sql,x86_64,3,92,0,0,0,0,0,1596864480000,vm,20
1427,3,16,available,sql,x86_64,2,92,0,0,0,0,0,1596864780000,vm,20
1427,3,16,available,sql,x86_64,3,92,0,0,0,0,0,1596865080000,vm,20
1428,2,16,available,sql,x86_64,2,56,0,0,0,0,0,1599576420000,vm,26
1428,2,16,available,sql,x86_64,3,56,0,0,0,0,0,1599576720000,vm,26
1428,2,16,available,sql,x86_64,3,56,0,0,0,0,0,1599577020000,vm,26
1428,2,16,available,sql,x86_64,1,56,0,0,0,0,0,1599577320000,vm,26
1428,2,16,available,sql,x86_64,3,56,0,0,0,0,0,1599577620000,vm,26
1429,297,16,available,sql,x86_64,2,70,0,2,5,0,0,1606483560000,vm,9
1429,297,16,available,sql,x86_64,3,67,0,5,2,0,0,1606483860000,vm,9
1429,297,16,available,sql,x86_64,2,61,0,3,4,0,0,1606484160000,vm,9
1429,297,16,available,sql,x86_64,3,61,0,4,2,0,0,1606484460000,vm,9
1429,297,16,available,sql,x86_64,1,61,0,6,1,0,0,1606484760000,vm,9
1430,297,16,available,sql,x86_64,2,51,0,6,5,0,0,1642571640000,vm,9
1430,297,16,available,sql,x86_64,5,47,0,5,2,0,1,1642571940000,vm,9
1430,297,16,available,sql,x86_64,4,47,0,8,0,0,0,1642572240000,vm,9
1430,297,16,available,sql,x86_64,64,66,0,5,5,0,0,1642572540000,vm,9
1430,297,16,available,sql,x86_64,80,78,0,6,6,0,0,1642572840000,vm,9
1431,85153,64,available,general,x86_64,16,87,0,0,0,0,0,1624853340000,vm,20
1431,85153,64,available,general,x86_64,28,89,0,0,0,0,0,1624853640000,vm,20
1431,85153,64,available,general,x86_64,18,94,1,15,1,0,0,1624853940000,vm,20
1431,85153,64,available,general,x86_64,15,30,0,0,0,0,0,1624854240000,vm,20
1431,85153,64,available,general,x86_64,51,43,0,0,0,0,0,1624854540000,vm,20
1432,297,16,available,sql,x86_64,10,62,0,5,3,0,0,1648374780000,vm,9
1432,297,16,available,sql,x86_64,5,61,0,7,2,0,0,1648375080000,vm,9
1432,297,16,available,sql,x86_64,51,75,0,7,3,0,0,1648375380000,vm,9
1432,297,16,available,sql,x86_64,66,86,0,5,9,0,2,1648375680000,vm,9
1432,297,16,available,sql,x86_64,52,74,0,5,7,0,0,1648375980000,vm,9
1433,297,16,available,sql,x86_64,47,58,0,9,5,0,1,1687238820000,vm,9
1433,297,16,available,sql,x86_64,5,57,0,9,2,0,2,1687239120000,vm,9
1433,297,16,available,sql,x86_64,3,55,0,11,3,0,1,1687239420000,vm,9
1433,297,16,available,sql,x86_64,2,50,0,9,4,0,2,1687239720000,vm,9
1433,297,16,available,sql,x86_64,2,50,0,14,0,0,0,1687240020000,vm,9
1434,287,16,available,sql,x86_64,51,66,0,1,1,0,0,1598280420000,vm,29
1434,287,16,available,sql,x86_64,56,65,0,1,1,0,0,1598280720000,vm,29
1434,287,16,available,sql,x86_64,60,76,0,1,0,0,0,1598281020000,vm,29
1434,287,16,available,sql,x86_64,59,75,0,1,0,0,0,1598281320000,vm,29
1434,287,16,available,sql,x86_64,63,74,0,1,0,0,0,1598281620000,vm,29
