time,CPU_AVG_USAGE,MEM_AVG_USAGE,CPU_TOTAL_USAGE,MEM_TOTAL_USAGE,POD_COUNT,expected_CPU_AVG_USAGE,expected_MEM_AVG_USAGE
2024-02-23 06:08:24,56.16,48.53,168.49,145.59,3.0,60.0,70.0
2024-02-23 06:09:24,54.1,48.53,162.31,145.6,3.0,60.0,70.0
2024-02-23 06:10:24,53.88,48.53,161.63,145.6,3.0,60.0,70.0
2024-02-23 06:11:24,50.22,48.54,150.66,145.61,3.0,60.0,70.0
2024-02-23 06:12:24,48.2,48.54,144.61,145.61,3.0,60.0,70.0
2024-02-23 06:13:24,48.3,48.54,144.9,145.61,3.0,60.0,70.0
2024-02-23 06:14:24,44.58,48.54,133.73,145.61,3.0,60.0,70.0
2024-02-23 06:15:24,42.93,48.54,128.8,145.62,3.0,60.0,70.0
2024-02-23 06:16:24,41.24,48.54,123.73,145.62,3.0,60.0,70.0
2024-02-23 06:17:24,37.45,48.54,112.34,145.62,3.0,60.0,70.0
2024-02-23 06:18:24,35.7,48.54,107.1,145.62,3.0,60.0,70.0
2024-02-23 06:19:24,33.28,48.54,99.85,145.63,3.0,60.0,70.0
2024-02-23 06:20:24,31.7,48.54,95.09,145.63,3.0,60.0,70.0
2024-02-23 06:21:24,27.8,48.56,83.4,145.67,3.0,60.0,70.0
2024-02-23 06:22:24,24.22,48.56,72.65,145.68,3.0,60.0,70.0
2024-02-23 06:23:24,23.16,48.56,69.49,145.68,3.0,60.0,70.0
2024-02-23 06:24:24,19.51,48.56,58.54,145.68,3.0,60.0,70.0
2024-02-23 06:25:24,18.35,46.56,55.05,139.68,3.0,60.0,70.0
2024-02-23 06:26:24,15.78,46.56,47.33,139.68,3.0,60.0,70.0
2024-02-23 06:27:24,15.97,43.0,31.94,86.0,2.0,60.0,70.0
2024-02-23 06:28:24,15.35,43.0,30.69,86.0,2.0,60.0,70.0
2024-02-23 06:29:24,10.64,41.75,21.28,83.5,2.0,60.0,70.0
2024-02-23 06:30:24,7.65,41.66,15.29,83.31,2.0,60.0,70.0
2024-02-23 06:31:24,4.12,30.95,8.24,61.91,2.0,60.0,70.0
2024-02-23 06:32:24,1.38,35.57,1.38,35.57,1.0,60.0,70.0
2024-02-23 06:33:24,15.4,32.82,15.4,32.82,1.0,60.0,70.0
2024-02-23 06:34:24,16.68,34.17,16.68,34.17,1.0,60.0,70.0
2024-02-23 06:35:24,25.59,48.18,25.59,48.18,1.0,60.0,70.0
2024-02-23 06:36:24,32.57,48.23,32.57,48.23,1.0,60.0,70.0
2024-02-23 06:37:24,38.69,53.12,38.69,53.12,1.0,60.0,70.0
2024-02-23 06:38:24,44.14,53.64,44.14,53.64,1.0,60.0,70.0
2024-02-23 06:39:24,50.21,53.64,50.21,53.64,1.0,60.0,70.0
2024-02-23 06:40:24,53.41,53.68,53.41,53.68,1.0,60.0,70.0
2024-02-23 06:41:24,57.72,53.69,57.72,53.69,1.0,60.0,70.0
2024-02-23 06:42:24,65.53,53.69,65.53,53.69,1.0,60.0,70.0
2024-02-23 06:43:24,68.6,54.32,68.6,54.32,1.0,60.0,70.0
2024-02-23 06:44:24,44.57,56.54,89.15,113.08,2.0,60.0,70.0
2024-02-23 06:45:24,47.16,67.83,94.32,135.66,2.0,60.0,70.0
2024-02-23 06:46:24,51.37,70.06,102.74,140.12,2.0,60.0,70.0
2024-02-23 06:47:24,52.88,70.08,105.77,140.16,2.0,60.0,70.0
2024-02-23 06:48:24,56.04,64.97,112.07,129.93,2.0,60.0,70.0
2024-02-23 06:49:24,58.4,65.03,116.8,130.07,2.0,60.0,70.0
2024-02-23 06:50:24,61.89,64.3,123.78,128.6,2.0,60.0,70.0
2024-02-23 06:51:24,64.18,64.37,128.36,128.73,2.0,60.0,70.0
2024-02-23 06:52:24,65.89,68.37,131.77,136.74,2.0,60.0,70.0
2024-02-23 06:53:24,70.54,68.39,141.07,136.79,2.0,60.0,70.0
2024-02-23 06:54:24,52.43,49.94,157.3,149.82,3.0,60.0,70.0
2024-02-23 06:55:24,54.34,51.74,163.03,155.23,3.0,60.0,70.0
2024-02-23 06:56:24,55.52,53.27,166.55,159.82,3.0,60.0,70.0
2024-02-23 06:57:24,55.62,53.66,166.86,160.99,3.0,60.0,70.0
2024-02-23 06:58:24,59.05,53.87,177.16,161.6,3.0,60.0,70.0
2024-02-23 06:59:24,59.97,56.94,179.91,170.83,3.0,60.0,70.0
2024-02-23 07:00:24,63.96,56.99,191.88,170.98,3.0,60.0,70.0
2024-02-23 07:01:24,64.58,57.03,193.75,171.1,3.0,60.0,70.0
2024-02-23 07:02:24,63.58,57.04,190.75,171.11,3.0,60.0,70.0
2024-02-23 07:03:24,64.62,57.04,193.87,171.12,3.0,60.0,70.0
2024-02-23 07:04:24,59.25,57.04,177.75,171.12,3.0,60.0,70.0
2024-02-23 07:05:24,59.63,57.04,178.89,171.12,3.0,60.0,70.0
2024-02-23 07:06:24,55.73,57.05,167.18,171.14,3.0,60.0,70.0
2024-02-23 07:07:24,55.73,57.05,167.18,171.14,3.0,60.0,70.0
2024-02-23 07:08:24,52.22,57.05,156.67,171.14,3.0,60.0,70.0
2024-02-23 07:09:24,51.94,57.05,155.82,171.14,3.0,60.0,70.0
2024-02-23 07:10:24,47.78,57.18,143.35,171.53,3.0,60.0,70.0
2024-02-23 07:11:24,46.25,57.18,138.76,171.53,3.0,60.0,70.0
2024-02-23 07:12:24,45.74,57.18,137.23,171.53,3.0,60.0,70.0
2024-02-23 07:13:24,43.47,57.18,130.41,171.54,3.0,60.0,70.0
2024-02-23 07:14:24,40.9,57.2,122.71,171.59,3.0,60.0,70.0
2024-02-23 07:15:24,38.37,57.23,115.1,171.7,3.0,60.0,70.0
2024-02-23 07:16:24,36.8,57.23,110.4,171.7,3.0,60.0,70.0
2024-02-23 07:17:24,34.29,57.23,102.87,171.7,3.0,60.0,70.0
2024-02-23 07:18:24,31.51,57.23,94.52,171.7,3.0,60.0,70.0
2024-02-23 07:19:24,31.36,57.43,94.08,172.28,3.0,60.0,70.0
2024-02-23 07:20:24,27.31,57.43,81.92,172.28,3.0,60.0,70.0
2024-02-23 07:21:24,25.31,55.96,75.93,167.89,3.0,60.0,70.0
2024-02-23 07:22:24,23.14,55.96,69.43,167.89,3.0,60.0,70.0
2024-02-23 07:23:24,21.52,53.71,64.55,161.14,3.0,60.0,70.0
2024-02-23 07:24:24,17.73,53.72,53.19,161.15,3.0,60.0,70.0
2024-02-23 07:25:24,17.03,48.73,51.09,146.2,3.0,60.0,70.0
2024-02-23 07:26:24,14.11,48.73,42.33,146.2,3.0,60.0,70.0
2024-02-23 07:27:24,11.54,44.42,34.63,133.26,3.0,60.0,70.0
2024-02-23 07:28:24,11.58,48.9,23.15,97.81,2.0,60.0,70.0
2024-02-23 07:29:24,8.83,44.69,17.67,89.37,2.0,60.0,70.0
2024-02-23 07:30:24,3.98,44.69,7.95,89.37,2.0,60.0,70.0
2024-02-23 07:31:24,0.72,35.89,1.44,71.79,2.0,60.0,70.0
2024-02-23 07:32:24,5.39,35.89,10.78,71.79,2.0,60.0,70.0
2024-02-23 07:33:24,18.84,41.78,18.84,41.78,1.0,60.0,70.0
2024-02-23 07:34:24,24.64,49.52,24.64,49.52,1.0,60.0,70.0
2024-02-23 07:35:24,33.93,59.84,33.93,59.84,1.0,60.0,70.0
2024-02-23 07:36:24,38.82,66.39,38.82,66.39,1.0,60.0,70.0
2024-02-23 07:37:24,48.71,67.0,48.71,67.0,1.0,60.0,70.0
2024-02-23 07:38:24,49.6,67.0,49.6,67.0,1.0,60.0,70.0
2024-02-23 07:39:24,57.21,67.0,57.21,67.0,1.0,60.0,70.0
2024-02-23 07:40:24,61.61,67.52,61.61,67.52,1.0,60.0,70.0
2024-02-23 07:41:24,67.59,67.52,67.59,67.52,1.0,60.0,70.0
2024-02-23 07:42:24,41.74,39.85,83.48,79.7,2.0,60.0,70.0
2024-02-23 07:43:24,46.25,41.71,92.49,83.43,2.0,60.0,70.0
2024-02-23 07:44:24,48.82,52.61,97.64,105.22,2.0,60.0,70.0
2024-02-23 07:45:24,53.01,52.97,106.02,105.94,2.0,60.0,70.0
2024-02-23 07:46:24,57.23,53.05,114.46,106.1,2.0,60.0,70.0
2024-02-23 07:47:24,59.85,53.09,119.7,106.18,2.0,60.0,70.0
2024-02-23 07:48:24,60.8,53.12,121.59,106.23,2.0,60.0,70.0
2024-02-23 07:49:24,68.49,53.12,136.97,106.23,2.0,60.0,70.0
2024-02-23 07:50:24,66.86,34.74,200.59,104.21,3.0,60.0,70.0
2024-02-23 07:51:24,54.29,47.03,108.58,94.05,2.0,60.0,70.0
2024-02-23 07:52:24,67.73,34.07,203.2,102.21,3.0,60.0,70.0
2024-02-23 07:53:24,69.01,52.52,138.02,105.03,2.0,60.0,70.0
2024-02-23 07:54:24,68.03,42.83,204.1,128.5,3.0,60.0,70.0
2024-02-23 07:55:24,58.28,47.3,174.83,141.91,3.0,60.0,70.0
2024-02-23 07:56:24,59.45,51.51,178.35,154.54,3.0,60.0,70.0
2024-02-23 07:57:24,62.58,51.73,187.74,155.18,3.0,60.0,70.0
2024-02-23 07:58:24,63.36,51.84,190.07,155.52,3.0,60.0,70.0
2024-02-23 07:59:24,67.54,51.88,202.62,155.63,3.0,60.0,70.0
2024-02-23 08:00:24,66.23,42.83,264.9,171.33,4.0,60.0,70.0
2024-02-23 08:01:24,52.52,52.85,210.07,211.39,4.0,60.0,70.0
2024-02-23 08:02:24,67.57,54.69,202.71,164.08,3.0,60.0,70.0
2024-02-23 08:03:24,53.67,47.56,214.67,190.23,4.0,60.0,70.0
2024-02-23 08:04:24,60.07,54.95,180.21,164.86,3.0,60.0,70.0
2024-02-23 08:05:24,64.33,54.96,192.98,164.87,3.0,60.0,70.0
2024-02-23 08:06:24,58.55,54.96,175.65,164.87,3.0,60.0,70.0
2024-02-23 08:07:24,59.25,54.96,177.74,164.87,3.0,60.0,70.0
2024-02-23 08:08:24,56.25,54.96,168.76,164.87,3.0,60.0,70.0
2024-02-23 08:09:24,56.74,54.96,170.21,164.87,3.0,60.0,70.0
2024-02-23 08:10:24,53.41,54.96,160.22,164.87,3.0,60.0,70.0
2024-02-23 08:11:24,49.5,54.96,148.51,164.87,3.0,60.0,70.0
2024-02-23 08:12:24,49.62,54.96,148.86,164.88,3.0,60.0,70.0
2024-02-23 08:13:24,46.53,54.96,139.6,164.88,3.0,60.0,70.0
2024-02-23 08:14:24,44.99,54.96,134.98,164.88,3.0,60.0,70.0
2024-02-23 08:15:24,42.17,54.96,126.51,164.88,3.0,60.0,70.0
2024-02-23 08:16:24,40.48,54.96,121.44,164.88,3.0,60.0,70.0
2024-02-23 08:17:24,36.98,54.96,110.95,164.88,3.0,60.0,70.0
2024-02-23 08:18:24,34.07,54.96,102.21,164.88,3.0,60.0,70.0
2024-02-23 08:19:24,32.69,54.96,98.07,164.88,3.0,60.0,70.0
2024-02-23 08:20:24,29.52,54.96,88.55,164.89,3.0,60.0,70.0
2024-02-23 08:21:24,27.12,54.96,81.37,164.89,3.0,60.0,70.0
2024-02-23 08:22:24,24.33,54.96,72.98,164.89,3.0,60.0,70.0
2024-02-23 08:23:24,21.79,54.96,65.36,164.89,3.0,60.0,70.0
2024-02-23 08:24:24,20.33,54.15,61.0,162.46,3.0,60.0,70.0
2024-02-23 08:25:24,17.15,52.47,51.45,157.4,3.0,60.0,70.0
2024-02-23 08:26:24,13.91,49.07,41.73,147.22,3.0,60.0,70.0
2024-02-23 08:27:24,11.68,46.97,35.04,140.91,3.0,60.0,70.0
2024-02-23 08:28:24,9.14,44.47,27.43,133.41,3.0,60.0,70.0
2024-02-23 08:29:24,9.12,46.17,18.23,92.34,2.0,60.0,70.0
2024-02-23 08:30:24,5.85,43.99,11.7,87.97,2.0,60.0,70.0
2024-02-23 08:31:24,0.6,41.89,1.2,83.79,2.0,60.0,70.0
2024-02-23 08:32:24,3.71,37.8,7.42,75.61,2.0,60.0,70.0
2024-02-23 08:33:24,9.23,35.87,18.46,71.73,2.0,60.0,70.0
2024-02-23 08:34:24,12.11,36.29,24.22,72.58,2.0,60.0,70.0
2024-02-23 08:35:24,16.28,40.04,32.57,80.07,2.0,60.0,70.0
2024-02-23 08:36:24,21.33,46.47,42.66,92.95,2.0,60.0,70.0
2024-02-23 08:37:24,24.32,49.38,48.63,98.76,2.0,60.0,70.0
2024-02-23 08:38:24,28.87,53.1,57.75,106.2,2.0,60.0,70.0
2024-02-23 08:39:24,32.36,57.8,64.72,115.59,2.0,60.0,70.0
2024-02-23 08:40:24,35.25,62.9,70.5,125.79,2.0,60.0,70.0
2024-02-23 08:41:24,39.81,62.98,79.61,125.96,2.0,60.0,70.0
2024-02-23 08:42:24,42.9,63.52,85.8,127.04,2.0,60.0,70.0
2024-02-23 08:43:24,48.36,63.99,96.73,127.99,2.0,60.0,70.0
2024-02-23 08:44:24,50.61,59.16,101.21,118.32,2.0,60.0,70.0
2024-02-23 08:45:24,53.69,59.16,107.38,118.32,2.0,60.0,70.0
2024-02-23 08:46:24,58.45,58.39,116.89,116.79,2.0,60.0,70.0
2024-02-23 08:47:24,61.93,58.7,123.86,117.4,2.0,60.0,70.0
2024-02-23 08:48:24,64.95,58.48,129.9,116.96,2.0,60.0,70.0
2024-02-23 08:49:24,68.05,39.61,136.11,79.21,2.0,60.0,70.0
2024-02-23 08:50:24,49.29,58.5,147.86,175.49,3.0,60.0,70.0
2024-02-23 08:51:24,50.0,52.38,149.99,157.14,3.0,60.0,70.0
2024-02-23 08:52:24,52.57,56.68,157.7,170.05,3.0,60.0,70.0
2024-02-23 08:53:24,56.75,57.14,170.25,171.43,3.0,60.0,70.0
2024-02-23 08:54:24,56.31,57.34,168.93,172.02,3.0,60.0,70.0
2024-02-23 08:55:24,59.31,57.63,177.92,172.89,3.0,60.0,70.0
2024-02-23 08:56:24,60.07,62.52,180.2,187.55,3.0,60.0,70.0
2024-02-23 08:57:24,64.06,62.59,192.17,187.76,3.0,60.0,70.0
2024-02-23 08:58:24,63.6,62.7,190.8,188.1,3.0,60.0,70.0
2024-02-23 08:59:24,67.65,62.89,202.95,188.68,3.0,60.0,70.0
2024-02-23 09:00:24,57.58,51.37,230.34,205.5,4.0,60.0,70.0
2024-02-23 09:01:24,68.1,62.9,204.29,188.69,3.0,60.0,70.0
2024-02-23 09:02:24,56.19,50.97,224.78,203.87,4.0,60.0,70.0
2024-02-23 09:03:24,65.37,63.05,196.1,189.16,3.0,60.0,70.0
2024-02-23 09:04:24,51.99,52.17,207.96,208.68,4.0,60.0,70.0
2024-02-23 09:05:24,58.91,69.13,176.72,207.39,3.0,60.0,70.0
2024-02-23 09:06:24,62.57,69.5,187.72,208.51,3.0,60.0,70.0
2024-02-23 09:07:24,59.83,69.53,179.48,208.6,3.0,60.0,70.0
2024-02-23 09:08:24,57.3,69.55,171.91,208.65,3.0,60.0,70.0
2024-02-23 09:09:24,56.37,69.58,169.12,208.75,3.0,60.0,70.0
2024-02-23 09:10:24,54.71,69.6,164.12,208.79,3.0,60.0,70.0
2024-02-23 09:11:24,52.26,69.6,156.77,208.81,3.0,60.0,70.0
2024-02-23 09:12:24,49.7,69.6,149.11,208.81,3.0,60.0,70.0
2024-02-23 09:13:24,47.35,69.61,142.05,208.82,3.0,60.0,70.0
2024-02-23 09:14:24,46.36,69.61,139.07,208.82,3.0,60.0,70.0
2024-02-23 09:15:24,43.63,69.61,130.89,208.82,3.0,60.0,70.0
2024-02-23 09:16:24,41.89,69.61,125.67,208.82,3.0,60.0,70.0
2024-02-23 09:17:24,38.98,69.61,116.94,208.82,3.0,60.0,70.0
2024-02-23 09:18:24,35.76,69.61,107.29,208.82,3.0,60.0,70.0
2024-02-23 09:19:24,33.58,69.61,100.74,208.82,3.0,60.0,70.0
2024-02-23 09:20:24,31.46,69.61,94.37,208.82,3.0,60.0,70.0
2024-02-23 09:21:24,28.96,69.61,86.87,208.82,3.0,60.0,70.0
2024-02-23 09:22:24,26.28,69.61,78.83,208.83,3.0,60.0,70.0
2024-02-23 09:23:24,23.6,67.95,70.79,203.84,3.0,60.0,70.0
2024-02-23 09:24:24,21.0,65.52,63.01,196.56,3.0,60.0,70.0
2024-02-23 09:25:24,18.72,63.79,56.17,191.37,3.0,60.0,70.0
2024-02-23 09:26:24,16.19,60.29,48.57,180.86,3.0,60.0,70.0
2024-02-23 09:27:24,13.87,60.29,41.6,180.86,3.0,60.0,70.0
2024-02-23 09:28:24,10.34,52.22,31.02,156.67,3.0,60.0,70.0
2024-02-23 09:29:24,7.01,47.64,21.04,142.92,3.0,60.0,70.0
2024-02-23 09:30:24,5.36,53.81,10.72,107.62,2.0,60.0,70.0
2024-02-23 09:31:24,4.15,51.06,8.31,102.12,2.0,60.0,70.0
2024-02-23 09:32:24,2.14,47.5,4.28,95.0,2.0,60.0,70.0
2024-02-23 09:33:24,6.17,46.37,12.33,92.75,2.0,60.0,70.0
2024-02-23 09:34:24,10.33,45.78,20.65,91.56,2.0,60.0,70.0
2024-02-23 09:35:24,14.68,49.86,29.37,99.71,2.0,60.0,70.0
2024-02-23 09:36:24,18.7,51.04,37.4,102.09,2.0,60.0,70.0
2024-02-23 09:37:24,23.3,59.18,46.6,118.36,2.0,60.0,70.0
2024-02-23 09:38:24,26.43,60.75,52.87,121.5,2.0,60.0,70.0
2024-02-23 09:39:24,31.37,68.65,62.73,137.3,2.0,60.0,70.0
2024-02-23 09:40:24,33.79,70.09,67.57,140.18,2.0,60.0,70.0
2024-02-23 09:41:24,37.92,75.12,75.85,150.24,2.0,60.0,70.0
2024-02-23 09:42:24,32.05,54.89,96.15,164.66,3.0,60.0,70.0
2024-02-23 09:43:24,30.95,55.12,92.86,165.36,3.0,60.0,70.0
2024-02-23 09:44:24,32.04,56.61,96.12,169.83,3.0,60.0,70.0
2024-02-23 09:45:24,35.17,49.29,105.5,147.86,3.0,60.0,70.0
2024-02-23 09:46:24,38.12,53.1,114.37,159.3,3.0,60.0,70.0
2024-02-23 09:47:24,41.77,53.51,125.32,160.54,3.0,60.0,70.0
2024-02-23 09:48:24,42.69,54.04,128.06,162.11,3.0,60.0,70.0
2024-02-23 09:49:24,46.28,54.07,138.85,162.21,3.0,60.0,70.0
2024-02-23 09:50:24,49.0,54.18,147.01,162.55,3.0,60.0,70.0
2024-02-23 09:51:24,48.69,54.3,146.08,162.91,3.0,60.0,70.0
2024-02-23 09:52:24,51.48,54.18,154.45,162.54,3.0,60.0,70.0
2024-02-23 09:53:24,56.6,49.84,169.79,149.52,3.0,60.0,70.0
2024-02-23 09:54:24,57.24,53.17,171.73,159.52,3.0,60.0,70.0
2024-02-23 09:55:24,56.1,53.17,168.29,159.52,3.0,60.0,70.0
2024-02-23 09:56:24,59.81,53.51,179.42,160.54,3.0,60.0,70.0
2024-02-23 09:57:24,61.12,53.04,183.37,159.11,3.0,60.0,70.0
2024-02-23 09:58:24,64.45,53.04,193.36,159.11,3.0,60.0,70.0
2024-02-23 09:59:24,65.15,53.15,195.44,159.46,3.0,60.0,70.0
2024-02-23 10:00:24,57.5,48.09,229.99,192.37,4.0,60.0,70.0
2024-02-23 10:01:24,66.4,61.23,199.2,183.68,3.0,60.0,70.0
2024-02-23 10:02:24,55.76,55.05,223.04,220.21,4.0,60.0,70.0
2024-02-23 10:03:24,53.12,58.7,212.49,234.81,4.0,60.0,70.0
2024-02-23 10:04:24,49.96,59.51,199.84,238.04,4.0,60.0,70.0
2024-02-23 10:05:24,48.86,59.57,195.43,238.27,4.0,60.0,70.0
2024-02-23 10:06:24,46.49,59.6,185.94,238.4,4.0,60.0,70.0
2024-02-23 10:07:24,46.39,59.62,185.55,238.46,4.0,60.0,70.0
2024-02-23 10:08:24,42.89,59.63,171.58,238.54,4.0,60.0,70.0
2024-02-23 10:09:24,42.95,59.94,171.78,239.77,4.0,60.0,70.0
2024-02-23 10:10:24,40.33,59.95,161.32,239.78,4.0,60.0,70.0
2024-02-23 10:11:24,38.49,59.95,153.98,239.78,4.0,60.0,70.0
2024-02-23 10:12:24,37.88,59.95,151.53,239.78,4.0,60.0,70.0
2024-02-23 10:13:24,34.5,59.95,138.01,239.78,4.0,60.0,70.0
2024-02-23 10:14:24,33.89,59.95,135.56,239.78,4.0,60.0,70.0
2024-02-23 10:15:24,31.8,59.95,127.21,239.79,4.0,60.0,70.0
2024-02-23 10:16:24,30.5,59.95,122.01,239.79,4.0,60.0,70.0
2024-02-23 10:17:24,27.21,59.95,108.82,239.8,4.0,60.0,70.0
2024-02-23 10:18:24,25.8,59.03,103.2,236.11,4.0,60.0,70.0
2024-02-23 10:19:24,25.26,59.03,101.03,236.11,4.0,60.0,70.0
2024-02-23 10:20:24,22.33,57.37,89.33,229.49,4.0,60.0,70.0
2024-02-23 10:21:24,21.22,56.86,84.9,227.43,4.0,60.0,70.0
2024-02-23 10:22:24,18.18,55.14,72.72,220.56,4.0,60.0,70.0
2024-02-23 10:23:24,16.64,53.94,66.58,215.75,4.0,60.0,70.0
2024-02-23 10:24:24,14.8,53.09,59.2,212.38,4.0,60.0,70.0
2024-02-23 10:25:24,16.54,56.71,49.61,170.13,3.0,60.0,70.0
2024-02-23 10:26:24,14.42,56.71,43.25,170.13,3.0,60.0,70.0
2024-02-23 10:27:24,10.69,55.57,32.08,166.7,3.0,60.0,70.0
2024-02-23 10:28:24,8.43,54.73,25.29,164.2,3.0,60.0,70.0
2024-02-23 10:29:24,6.08,51.02,18.23,153.07,3.0,60.0,70.0
2024-02-23 10:30:24,2.89,44.04,8.66,132.13,3.0,60.0,70.0
2024-02-23 10:31:24,1.23,56.34,2.46,112.68,2.0,60.0,70.0
2024-02-23 10:32:24,4.83,53.49,9.65,106.99,2.0,60.0,70.0
2024-02-23 10:33:24,8.99,52.65,17.98,105.31,2.0,60.0,70.0
2024-02-23 10:34:24,15.25,56.03,30.5,112.05,2.0,60.0,70.0
2024-02-23 10:35:24,17.49,58.86,34.98,117.71,2.0,60.0,70.0
2024-02-23 10:36:24,21.1,64.14,42.2,128.29,2.0,60.0,70.0
2024-02-23 10:37:24,25.72,68.33,51.44,136.67,2.0,60.0,70.0
2024-02-23 10:38:24,29.79,72.89,59.58,145.77,2.0,60.0,70.0
2024-02-23 10:39:24,33.09,77.48,66.18,154.97,2.0,60.0,70.0
2024-02-23 10:40:24,25.1,58.05,75.29,174.15,3.0,60.0,70.0
2024-02-23 10:41:24,27.88,57.12,83.64,171.37,3.0,60.0,70.0
2024-02-23 10:42:24,30.21,59.39,90.63,178.16,3.0,60.0,70.0
2024-02-23 10:43:24,32.69,60.03,98.07,180.1,3.0,60.0,70.0
2024-02-23 10:44:24,34.5,59.66,103.5,178.98,3.0,60.0,70.0
2024-02-23 10:45:24,36.96,59.94,110.87,179.83,3.0,60.0,70.0
2024-02-23 10:46:24,39.95,60.65,119.85,181.96,3.0,60.0,70.0
2024-02-23 10:47:24,42.07,60.71,126.2,182.14,3.0,60.0,70.0
2024-02-23 10:48:24,45.19,60.87,135.56,182.61,3.0,60.0,70.0
2024-02-23 10:49:24,47.17,62.54,141.51,187.62,3.0,60.0,70.0
2024-02-23 10:50:24,49.81,62.8,149.43,188.4,3.0,60.0,70.0
2024-02-23 10:51:24,50.49,50.81,151.47,152.43,3.0,60.0,70.0
2024-02-23 10:52:24,52.16,50.81,156.48,152.44,3.0,60.0,70.0
2024-02-23 10:53:24,58.11,50.79,174.34,152.36,3.0,60.0,70.0
2024-02-23 10:54:24,57.39,50.95,172.18,152.86,3.0,60.0,70.0
2024-02-23 10:55:24,60.71,50.96,182.14,152.88,3.0,60.0,70.0
2024-02-23 10:56:24,60.39,53.97,181.16,161.91,3.0,60.0,70.0
2024-02-23 10:57:24,64.35,57.89,193.06,173.66,3.0,60.0,70.0
2024-02-23 10:58:24,65.36,58.61,196.08,175.84,3.0,60.0,70.0
2024-02-23 10:59:24,59.66,52.13,238.63,208.53,4.0,60.0,70.0
2024-02-23 11:00:24,65.16,67.62,195.48,202.86,3.0,60.0,70.0
2024-02-23 11:01:24,57.57,55.54,230.28,222.18,4.0,60.0,70.0
2024-02-23 11:02:24,54.67,58.04,218.67,232.18,4.0,60.0,70.0
2024-02-23 11:03:24,54.52,60.01,218.08,240.02,4.0,60.0,70.0
2024-02-23 11:04:24,50.01,60.42,200.06,241.67,4.0,60.0,70.0
2024-02-23 11:05:24,50.0,60.45,200.0,241.79,4.0,60.0,70.0
2024-02-23 11:06:24,46.99,60.45,187.98,241.8,4.0,60.0,70.0
2024-02-23 11:07:24,45.93,60.45,183.72,241.8,4.0,60.0,70.0
2024-02-23 11:08:24,43.05,60.45,172.2,241.82,4.0,60.0,70.0
2024-02-23 11:09:24,43.37,60.51,173.48,242.05,4.0,60.0,70.0
2024-02-23 11:10:24,40.19,60.51,160.74,242.05,4.0,60.0,70.0
2024-02-23 11:11:24,38.48,60.51,153.91,242.05,4.0,60.0,70.0
2024-02-23 11:12:24,38.49,60.51,153.96,242.05,4.0,60.0,70.0
2024-02-23 11:13:24,35.31,60.51,141.24,242.05,4.0,60.0,70.0
2024-02-23 11:14:24,33.83,60.51,135.32,242.05,4.0,60.0,70.0
2024-02-23 11:15:24,32.29,60.51,129.16,242.05,4.0,60.0,70.0
2024-02-23 11:16:24,30.35,60.51,121.4,242.05,4.0,60.0,70.0
2024-02-23 11:17:24,28.97,60.51,115.87,242.05,4.0,60.0,70.0
2024-02-23 11:18:24,26.01,60.11,104.03,240.44,4.0,60.0,70.0
2024-02-23 11:19:24,25.07,60.11,100.29,240.44,4.0,60.0,70.0
2024-02-23 11:20:24,23.08,60.11,92.3,240.44,4.0,60.0,70.0
2024-02-23 11:21:24,20.89,57.24,83.55,228.94,4.0,60.0,70.0
2024-02-23 11:22:24,18.53,56.35,74.13,225.39,4.0,60.0,70.0
2024-02-23 11:23:24,16.53,55.55,66.13,222.2,4.0,60.0,70.0
2024-02-23 11:24:24,14.57,55.55,58.28,222.21,4.0,60.0,70.0
2024-02-23 11:25:24,15.2,60.28,45.6,180.85,3.0,60.0,70.0
2024-02-23 11:26:24,13.75,59.6,41.26,178.79,3.0,60.0,70.0
2024-02-23 11:27:24,11.26,59.39,33.77,178.17,3.0,60.0,70.0
2024-02-23 11:28:24,8.75,59.18,26.25,177.55,3.0,60.0,70.0
2024-02-23 11:29:24,6.08,55.37,18.25,166.11,3.0,60.0,70.0
2024-02-23 11:30:24,3.32,53.43,9.95,160.3,3.0,60.0,70.0
2024-02-23 11:31:24,0.72,48.75,2.15,146.24,3.0,60.0,70.0
2024-02-23 11:32:24,4.32,58.53,8.63,117.07,2.0,60.0,70.0
2024-02-23 11:33:24,7.79,56.94,15.57,113.88,2.0,60.0,70.0
2024-02-23 11:34:24,12.98,58.95,25.97,117.91,2.0,60.0,70.0
2024-02-23 11:35:24,17.46,60.68,34.93,121.36,2.0,60.0,70.0
2024-02-23 11:36:24,22.18,69.81,44.37,139.62,2.0,60.0,70.0
2024-02-23 11:37:24,24.91,69.82,49.81,139.65,2.0,60.0,70.0
2024-02-23 11:38:24,29.58,75.89,59.16,151.79,2.0,60.0,70.0
2024-02-23 11:39:24,29.82,55.55,89.45,166.66,3.0,60.0,70.0
2024-02-23 11:40:24,24.82,58.35,74.47,175.05,3.0,60.0,70.0
2024-02-23 11:41:24,27.65,58.38,82.94,175.15,3.0,60.0,70.0
2024-02-23 11:42:24,30.29,59.58,90.87,178.73,3.0,60.0,70.0
2024-02-23 11:43:24,32.11,59.78,96.34,179.34,3.0,60.0,70.0
2024-02-23 11:44:24,34.32,62.63,102.95,187.9,3.0,60.0,70.0
2024-02-23 11:45:24,36.79,64.38,110.37,193.15,3.0,60.0,70.0
2024-02-23 11:46:24,39.71,65.1,119.13,195.31,3.0,60.0,70.0
